customer_id,first_tx,last_tx,transaction_count,customer_tenure_days,avg_days_between_transactions,recency_days,recency_band,frequency_segment,total_spend,avg_transaction_value,value_segment,retention_priority,customer_segment,churned
53103662,2023-02-13,2023-12-28,18,318,18.705882352941178,1,Active (0-30 days),Low Frequency,88028700,4890483.333333333,High Value,Healthy / Maintain,Valuable Active,0
53496879,2023-02-05,2023-12-16,41,314,7.85,13,Active (0-30 days),High Frequency,189208250,4614835.365853659,Very High Value,Healthy / Maintain,Champions,0
81284146,2023-01-06,2023-12-29,112,357,3.2162162162162162,0,Active (0-30 days),Very High Frequency,191930850,1713668.3035714286,Very High Value,Healthy / Maintain,Champions,0
61754419,2023-01-07,2023-12-29,24,356,15.478260869565217,0,Active (0-30 days),Regular Frequency,10996350,458181.25,Low Value,Healthy / Maintain,Regular Active,0
55462965,2023-01-08,2023-12-29,33,355,11.09375,0,Active (0-30 days),Regular Frequency,192060850,5820025.757575758,Very High Value,Healthy / Maintain,Valuable Active,0
88886326,2023-01-22,2023-11-25,15,307,21.928571428571427,34,At Risk (31-60 days),Low Frequency,30319100,2021273.3333333333,Regular Value,Re-engagement,Standard Re-engagement,0
80628791,2023-01-14,2023-11-16,20,306,16.105263157894736,43,At Risk (31-60 days),Regular Frequency,27564450,1378222.5,Regular Value,Medium Priority,Standard Re-engagement,0
48647224,2023-01-06,2023-12-25,176,353,2.0171428571428573,4,Active (0-30 days),Very High Frequency,98902000,561943.1818181818,High Value,Healthy / Maintain,Champions,0
96750650,2023-02-02,2023-11-17,13,288,24.0,42,At Risk (31-60 days),Low Frequency,30034500,2310346.153846154,Regular Value,Re-engagement,Standard Re-engagement,0
76565563,2023-01-14,2023-12-04,14,324,24.923076923076923,25,Active (0-30 days),Low Frequency,6765600,483257.14285714284,Low Value,Healthy / Maintain,Regular Active,0
32787515,2023-01-13,2023-12-08,26,329,13.16,21,Active (0-30 days),Regular Frequency,130902250,5034701.923076923,Very High Value,Healthy / Maintain,Valuable Active,0
81808444,2023-01-25,2023-12-27,30,336,11.586206896551724,2,Active (0-30 days),Regular Frequency,16162400,538746.6666666666,Low Value,Healthy / Maintain,Regular Active,0
37506114,2023-01-09,2023-12-26,21,351,17.55,3,Active (0-30 days),Regular Frequency,25171850,1198659.5238095238,Regular Value,Healthy / Maintain,Regular Active,0
62016579,2023-01-21,2023-12-07,10,320,35.55555555555556,22,Active (0-30 days),Low Frequency,4943200,494320.0,Low Value,Healthy / Maintain,Regular Active,0
91769929,2023-01-23,2023-12-19,63,330,5.32258064516129,10,Active (0-30 days),High Frequency,36498550,579342.0634920635,Regular Value,Healthy / Maintain,Regular Active,0
82857035,2023-01-06,2023-12-28,290,356,1.231833910034602,1,Active (0-30 days),Very High Frequency,1426701900,4919661.724137931,Very High Value,Healthy / Maintain,Champions,0
65162316,2023-01-14,2023-12-23,31,343,11.433333333333334,6,Active (0-30 days),Regular Frequency,190661850,6150382.258064516,Very High Value,Healthy / Maintain,Valuable Active,0
91507788,2023-01-11,2023-12-04,12,327,29.727272727272727,25,Active (0-30 days),Low Frequency,36976600,3081383.3333333335,Regular Value,Healthy / Maintain,Regular Active,0
76958799,2023-01-09,2023-09-30,17,264,16.5,90,High Risk (61-90 days),Low Frequency,27373750,1610220.5882352942,Regular Value,Urgent Re-engagement,Standard Re-engagement,1
76827729,2023-01-05,2023-12-24,43,353,8.404761904761905,5,Active (0-30 days),High Frequency,206856800,4810623.2558139535,Very High Value,Healthy / Maintain,Champions,0
96357458,2023-02-16,2023-11-26,16,283,18.866666666666667,33,At Risk (31-60 days),Low Frequency,9094350,568396.875,Low Value,Re-engagement,Standard Re-engagement,0
44321874,2023-01-17,2023-11-17,10,304,33.77777777777778,42,At Risk (31-60 days),Low Frequency,35622000,3562200.0,Regular Value,Re-engagement,Standard Re-engagement,0
73682002,2023-01-04,2023-12-28,114,358,3.168141592920354,1,Active (0-30 days),Very High Frequency,180380450,1582284.649122807,Very High Value,Healthy / Maintain,Champions,0
22563926,2023-03-14,2023-12-29,10,290,32.22222222222222,0,Active (0-30 days),Low Frequency,12255150,1225515.0,Low Value,Healthy / Maintain,Regular Active,0
98585686,2023-01-27,2023-10-07,10,253,28.11111111111111,83,High Risk (61-90 days),Low Frequency,11453700,1145370.0,Low Value,Urgent Re-engagement,Standard Re-engagement,0
53234777,2023-01-22,2023-12-26,11,338,33.8,3,Active (0-30 days),Low Frequency,5872150,533831.8181818182,Low Value,Healthy / Maintain,Regular Active,0
37112924,2023-01-23,2023-12-28,88,339,3.896551724137931,1,Active (0-30 days),Very High Frequency,459755600,5224495.454545454,Very High Value,Healthy / Maintain,Champions,0
49564766,2023-02-04,2023-12-04,13,303,25.25,25,Active (0-30 days),Low Frequency,25908250,1992942.3076923077,Regular Value,Healthy / Maintain,Regular Active,0
97668192,2023-03-14,2023-12-13,11,274,27.4,16,Active (0-30 days),Low Frequency,13332750,1212068.1818181819,Low Value,Healthy / Maintain,Regular Active,0
78269539,2023-02-12,2023-12-16,13,307,25.583333333333332,13,Active (0-30 days),Low Frequency,17280400,1329261.5384615385,Low Value,Healthy / Maintain,Regular Active,0
33442916,2023-01-09,2023-12-01,14,326,25.076923076923077,28,Active (0-30 days),Low Frequency,10079200,719942.8571428572,Low Value,Healthy / Maintain,Regular Active,0
54938726,2023-01-07,2023-12-12,44,339,7.883720930232558,17,Active (0-30 days),High Frequency,23654700,537606.8181818182,Regular Value,Healthy / Maintain,Regular Active,0
48647270,2023-01-13,2023-12-16,26,337,13.48,13,Active (0-30 days),Regular Frequency,38925750,1497144.2307692308,Regular Value,Healthy / Maintain,Regular Active,0
37506152,2023-01-07,2023-12-29,74,356,4.876712328767123,0,Active (0-30 days),High Frequency,304508950,4114985.810810811,Very High Value,Healthy / Maintain,Champions,0
15486060,2023-01-05,2023-12-29,90,358,4.022471910112359,0,Active (0-30 days),Very High Frequency,155520600,1728006.6666666667,Very High Value,Healthy / Maintain,Champions,0
29641837,2023-01-09,2023-12-14,35,339,9.970588235294118,15,Active (0-30 days),Regular Frequency,54985350,1571010.0,High Value,Healthy / Maintain,Valuable Active,0
72240239,2023-03-18,2023-12-10,11,267,26.7,19,Active (0-30 days),Low Frequency,26422450,2402040.909090909,Regular Value,Healthy / Maintain,Regular Active,0
15354993,2023-01-12,2023-12-28,64,350,5.555555555555555,1,Active (0-30 days),High Frequency,109932050,1717688.28125,High Value,Healthy / Maintain,Champions,0
76041337,2023-01-05,2023-12-25,21,354,17.7,4,Active (0-30 days),Regular Frequency,9622600,458219.04761904763,Low Value,Healthy / Maintain,Regular Active,0
58739837,2023-03-02,2023-12-20,10,293,32.55555555555556,9,Active (0-30 days),Low Frequency,14583400,1458340.0,Low Value,Healthy / Maintain,Regular Active,0
38685827,2023-01-19,2023-11-30,10,315,35.0,29,Active (0-30 days),Low Frequency,39191350,3919135.0,Regular Value,Healthy / Maintain,Regular Active,0
37899397,2023-01-05,2023-12-21,52,350,6.862745098039215,8,Active (0-30 days),High Frequency,26899600,517300.0,Regular Value,Healthy / Maintain,Regular Active,0
44190863,2023-02-20,2023-12-20,20,303,15.947368421052632,9,Active (0-30 days),Regular Frequency,27617350,1380867.5,Regular Value,Healthy / Maintain,Regular Active,0
89672847,2023-01-14,2023-12-27,29,347,12.392857142857142,2,Active (0-30 days),Regular Frequency,133849650,4615505.172413793,Very High Value,Healthy / Maintain,Valuable Active,0
84429969,2023-01-17,2023-11-08,10,295,32.77777777777778,51,At Risk (31-60 days),Low Frequency,10150150,1015015.0,Low Value,Re-engagement,Standard Re-engagement,0
47729807,2023-01-12,2023-11-13,26,305,12.2,46,At Risk (31-60 days),Regular Frequency,109489950,4211151.923076923,High Value,Medium Priority,At-Risk Valuable,0
80891028,2023-02-15,2023-12-07,10,295,32.77777777777778,22,Active (0-30 days),Low Frequency,14401600,1440160.0,Low Value,Healthy / Maintain,Regular Active,0
52448405,2023-01-18,2023-12-13,17,329,20.5625,16,Active (0-30 days),Low Frequency,21346600,1255682.3529411764,Regular Value,Healthy / Maintain,Regular Active,0
68701337,2023-01-09,2023-12-24,19,349,19.38888888888889,5,Active (0-30 days),Regular Frequency,102582100,5399057.894736842,High Value,Healthy / Maintain,Valuable Active,0
55069853,2023-01-13,2023-11-26,11,317,31.7,33,At Risk (31-60 days),Low Frequency,18741050,1703731.8181818181,Low Value,Re-engagement,Standard Re-engagement,0
29772958,2023-01-04,2023-12-26,30,356,12.275862068965518,3,Active (0-30 days),Regular Frequency,378144450,12604815.0,Very High Value,Healthy / Maintain,Valuable Active,0
12078237,2023-01-25,2023-12-26,23,335,15.227272727272727,3,Active (0-30 days),Regular Frequency,98102150,4265310.869565218,High Value,Healthy / Maintain,Valuable Active,0
26234016,2023-01-22,2023-11-12,10,294,32.666666666666664,47,At Risk (31-60 days),Low Frequency,9779400,977940.0,Low Value,Re-engagement,Standard Re-engagement,0
20204701,2023-01-24,2023-12-12,12,322,29.272727272727273,17,Active (0-30 days),Low Frequency,15927250,1327270.8333333333,Low Value,Healthy / Maintain,Regular Active,0
14961826,2023-02-10,2023-12-28,19,321,17.833333333333332,1,Active (0-30 days),Regular Frequency,10533650,554402.6315789474,Low Value,Healthy / Maintain,Regular Active,0
18893990,2023-02-06,2023-12-20,12,317,28.818181818181817,9,Active (0-30 days),Low Frequency,16638200,1386516.6666666667,Low Value,Healthy / Maintain,Regular Active,0
37112999,2023-02-15,2023-11-21,14,279,21.46153846153846,38,At Risk (31-60 days),Low Frequency,120772500,8626607.142857144,Very High Value,Re-engagement,At-Risk Valuable,0
16403624,2023-02-15,2023-12-24,13,312,26.0,5,Active (0-30 days),Low Frequency,22484900,1729607.6923076923,Regular Value,Healthy / Maintain,Regular Active,0
74337449,2023-01-06,2023-12-25,75,353,4.77027027027027,4,Active (0-30 days),High Frequency,40621100,541614.6666666666,Regular Value,Healthy / Maintain,Regular Active,0
56511659,2023-01-26,2023-12-19,24,327,14.217391304347826,10,Active (0-30 days),Regular Frequency,33264100,1386004.1666666667,Regular Value,Healthy / Maintain,Regular Active,0
26102956,2023-01-09,2023-12-17,20,342,18.0,12,Active (0-30 days),Regular Frequency,182383500,9119175.0,Very High Value,Healthy / Maintain,Valuable Active,0
55069869,2023-01-09,2023-12-12,11,337,33.7,17,Active (0-30 days),Low Frequency,46657650,4241604.545454546,Regular Value,Healthy / Maintain,Regular Active,0
29641901,2023-01-07,2023-12-21,21,348,17.4,8,Active (0-30 days),Regular Frequency,10269900,489042.85714285716,Low Value,Healthy / Maintain,Regular Active,0
50744495,2023-01-09,2023-10-26,12,290,26.363636363636363,64,High Risk (61-90 days),Low Frequency,18335850,1527987.5,Low Value,Urgent Re-engagement,Standard Re-engagement,0
67783858,2023-01-20,2023-12-25,14,339,26.076923076923077,4,Active (0-30 days),Low Frequency,24930750,1780767.857142857,Regular Value,Healthy / Maintain,Regular Active,0
37113012,2023-01-29,2023-11-28,18,303,17.823529411764707,31,At Risk (31-60 days),Low Frequency,102351450,5686191.666666667,High Value,Re-engagement,At-Risk Valuable,0
96881845,2023-01-04,2023-12-29,441,359,0.8159090909090909,0,Active (0-30 days),Very High Frequency,1958535850,4441124.376417234,Very High Value,Healthy / Maintain,Champions,0
86920373,2023-01-14,2023-10-29,12,288,26.181818181818183,61,High Risk (61-90 days),Low Frequency,62995300,5249608.333333333,High Value,Urgent Re-engagement,High-Risk Valuable,0
40520892,2023-01-10,2023-12-19,21,343,17.15,10,Active (0-30 days),Regular Frequency,45638400,2173257.1428571427,Regular Value,Healthy / Maintain,Regular Active,0
35802304,2023-01-17,2023-12-04,11,321,32.1,25,Active (0-30 days),Low Frequency,63940100,5812736.363636363,High Value,Healthy / Maintain,Valuable Active,0
92818624,2023-02-09,2023-12-24,12,318,28.90909090909091,5,Active (0-30 days),Low Frequency,6859050,571587.5,Low Value,Healthy / Maintain,Regular Active,0
46156994,2023-01-18,2023-12-10,10,326,36.22222222222222,19,Active (0-30 days),Low Frequency,12854950,1285495.0,Low Value,Healthy / Maintain,Regular Active,0
94784708,2023-02-05,2023-11-05,13,273,22.75,54,At Risk (31-60 days),Low Frequency,6244750,480365.3846153846,Low Value,Re-engagement,Standard Re-engagement,0
29248708,2023-01-08,2023-12-18,22,344,16.38095238095238,11,Active (0-30 days),Regular Frequency,12692750,576943.1818181818,Low Value,Healthy / Maintain,Regular Active,0
27151560,2023-01-04,2023-12-26,385,356,0.9270833333333334,3,Active (0-30 days),Very High Frequency,1925132550,5000344.285714285,Very High Value,Healthy / Maintain,Champions,0
96881865,2023-01-14,2023-08-10,12,208,18.90909090909091,141,Inactive (90+ days),Low Frequency,54433300,4536108.333333333,High Value,Inactive / Win-back,High-Value Win-back,1
54152404,2023-03-02,2023-12-18,13,291,24.25,11,Active (0-30 days),Low Frequency,17153800,1319523.076923077,Low Value,Healthy / Maintain,Regular Active,0
97144025,2023-01-09,2023-12-18,18,343,20.176470588235293,11,Active (0-30 days),Low Frequency,24964650,1386925.0,Regular Value,Healthy / Maintain,Regular Active,0
43535580,2023-01-30,2023-11-05,11,279,27.9,54,At Risk (31-60 days),Low Frequency,149291450,13571950.0,Very High Value,Re-engagement,At-Risk Valuable,0
69749982,2023-01-27,2023-11-20,15,297,21.214285714285715,39,At Risk (31-60 days),Low Frequency,56114150,3740943.3333333335,High Value,Re-engagement,At-Risk Valuable,0
64900320,2023-01-24,2023-12-16,26,326,13.04,13,Active (0-30 days),Regular Frequency,110127450,4235671.153846154,High Value,Healthy / Maintain,Valuable Active,0
29117669,2023-02-16,2023-11-06,11,263,26.3,53,At Risk (31-60 days),Low Frequency,18633950,1693995.4545454546,Low Value,Re-engagement,Standard Re-engagement,0
79056102,2023-01-10,2023-12-06,20,330,17.36842105263158,23,Active (0-30 days),Regular Frequency,27688350,1384417.5,Regular Value,Healthy / Maintain,Regular Active,0
83643625,2023-02-05,2023-12-19,22,317,15.095238095238095,10,Active (0-30 days),Regular Frequency,127276800,5785309.090909091,Very High Value,Healthy / Maintain,Valuable Active,0
64769258,2023-01-04,2023-12-28,339,358,1.0591715976331362,1,Active (0-30 days),Very High Frequency,4658887300,13743030.383480826,Very High Value,Healthy / Maintain,Champions,0
87444715,2023-01-19,2023-12-14,14,329,25.307692307692307,15,Active (0-30 days),Low Frequency,61694850,4406775.0,High Value,Healthy / Maintain,Valuable Active,0
67128554,2023-01-07,2023-09-21,13,257,21.416666666666668,99,Inactive (90+ days),Low Frequency,7997200,615169.2307692308,Low Value,Inactive / Win-back,Standard Re-engagement,1
47598831,2023-01-06,2023-12-28,57,356,6.357142857142857,1,Active (0-30 days),High Frequency,263407400,4621182.456140351,Very High Value,Healthy / Maintain,Champions,0
73288946,2023-01-09,2023-12-29,56,354,6.4363636363636365,0,Active (0-30 days),High Frequency,86663050,1547554.4642857143,High Value,Healthy / Maintain,Champions,0
16141556,2023-01-27,2023-12-10,36,317,9.057142857142857,19,Active (0-30 days),High Frequency,20464050,568445.8333333334,Regular Value,Healthy / Maintain,Regular Active,0
17583354,2023-02-13,2023-11-14,10,274,30.444444444444443,45,At Risk (31-60 days),Low Frequency,41567450,4156745.0,Regular Value,Re-engagement,Standard Re-engagement,0
82070778,2023-03-27,2023-11-27,15,245,17.5,32,At Risk (31-60 days),Low Frequency,21503250,1433550.0,Regular Value,Re-engagement,Standard Re-engagement,0
80366847,2023-01-26,2023-12-18,14,326,25.076923076923077,11,Active (0-30 days),Low Frequency,6807300,486235.71428571426,Low Value,Healthy / Maintain,Regular Active,0
74337535,2023-01-07,2023-11-09,10,306,34.0,50,At Risk (31-60 days),Low Frequency,12626050,1262605.0,Low Value,Re-engagement,Standard Re-engagement,0
83119362,2023-01-11,2023-12-08,34,331,10.030303030303031,21,Active (0-30 days),Regular Frequency,52106450,1532542.6470588236,High Value,Healthy / Maintain,Valuable Active,0
25316611,2023-01-09,2023-12-18,14,343,26.384615384615383,11,Active (0-30 days),Low Frequency,26849200,1917800.0,Regular Value,Healthy / Maintain,Regular Active,0
87182596,2023-02-21,2023-12-03,22,285,13.571428571428571,26,Active (0-30 days),Regular Frequency,126661150,5757325.0,Very High Value,Healthy / Maintain,Valuable Active,0
13126919,2023-01-13,2023-12-08,12,329,29.90909090909091,21,Active (0-30 days),Low Frequency,16936050,1411337.5,Low Value,Healthy / Maintain,Regular Active,0
65555720,2023-01-11,2023-12-02,11,325,32.5,27,Active (0-30 days),Low Frequency,149939050,13630822.727272727,Very High Value,Healthy / Maintain,Valuable Active,0
34622730,2023-01-04,2023-11-13,14,313,24.076923076923077,46,At Risk (31-60 days),Low Frequency,81478900,5819921.428571428,High Value,Re-engagement,At-Risk Valuable,0
71585037,2023-01-12,2023-12-25,16,347,23.133333333333333,4,Active (0-30 days),Low Frequency,23518800,1469925.0,Regular Value,Healthy / Maintain,Regular Active,0
32394511,2023-02-07,2023-12-16,27,312,12.0,13,Active (0-30 days),Regular Frequency,40284650,1492024.0740740742,Regular Value,Healthy / Maintain,Regular Active,0
39865615,2023-03-27,2023-12-21,12,269,24.454545454545453,8,Active (0-30 days),Low Frequency,131923650,10993637.5,Very High Value,Healthy / Maintain,Valuable Active,0
82726161,2023-02-02,2023-12-22,17,323,20.1875,7,Active (0-30 days),Low Frequency,29751650,1750097.0588235294,Regular Value,Healthy / Maintain,Regular Active,0
91245846,2023-01-10,2023-12-21,21,345,17.25,8,Active (0-30 days),Regular Frequency,29071350,1384350.0,Regular Value,Healthy / Maintain,Regular Active,0
27413788,2023-02-19,2023-11-29,11,283,28.3,30,Active (0-30 days),Low Frequency,146269800,13297254.545454545,Very High Value,Healthy / Maintain,Valuable Active,0
46026014,2023-02-09,2023-11-30,13,294,24.5,29,Active (0-30 days),Low Frequency,7783800,598753.8461538461,Low Value,Healthy / Maintain,Regular Active,0
